0.005305	0.108753	0.310345	0.504310	0.255305	0.489556	0.382847	0.473696	
0.501989	0.509947	0.489721	0.482427	0.483256	0.495690	0.501105	0.495800	
0.490716	0.507958	0.494363	0.502984	0.488064	0.504973	0.510610	0.495248	
0.000000	0.027188	0.000000	0.013594	0.000000	0.010776	0.001658	0.008289	
0.000000	0.031830	0.000000	0.019231	0.000000	0.012434	0.001105	0.004200	
0.506631	0.518568	0.490053	0.507626	0.494198	0.492540	0.502210	0.506300	
0.000000	0.024536	0.003979	0.080570	0.016412	0.106432	0.044872	0.143347	
0.026525	0.251326	0.443634	0.496684	0.325431	0.479443	0.449050	0.481432	
0.000000	0.019894	0.000000	0.011605	0.000000	0.006466	0.000000	0.002653	
0.000000	0.021883	0.000000	0.014257	0.000000	0.022215	0.003205	0.012378	
0.000000	0.031167	0.000000	0.007294	0.000000	0.006797	0.000553	0.007294	
0.494032	0.519231	0.518568	0.485080	0.486240	0.495524	0.504752	0.507184	
0.000000	0.033156	0.000000	0.018568	0.000000	0.015915	0.004421	0.024204	
0.472812	0.476790	0.503316	0.495690	0.487732	0.496519	0.496905	0.495800	
0.480769	0.500000	0.507294	0.508621	0.510942	0.511439	0.496684	0.500111	
0.000000	0.022546	0.000000	0.011936	0.000000	0.005305	0.000553	0.005637	
0.509947	0.502653	0.510942	0.484416	0.495855	0.506466	0.496905	0.508068	
0.495358	0.521220	0.510942	0.503316	0.495192	0.495358	0.506300	0.495137	
0.505305	0.495358	0.490053	0.501989	0.488893	0.510279	0.499116	0.510389	
0.505305	0.508621	0.496021	0.501658	0.482924	0.494695	0.503205	0.503205	
0.090186	0.419761	0.500995	0.518899	0.352951	0.491711	0.494695	0.502321	
0.523210	0.508621	0.494032	0.492374	0.494198	0.507958	0.506963	0.498674	
0.000000	0.026525	0.000000	0.017573	0.000000	0.006963	0.006189	0.007737	
0.000000	0.026525	0.000000	0.009284	0.000000	0.017241	0.001658	0.016247	
0.000000	0.027851	0.000000	0.020557	0.000000	0.011605	0.001658	0.010389	
0.000000	0.024536	0.001658	0.169430	0.043932	0.209052	0.082228	0.235301	
0.000000	0.033156	0.002984	0.193302	0.041777	0.239721	0.085875	0.141468	
0.000000	0.029178	0.000000	0.013594	0.000000	0.008455	0.001658	0.006521	
0.000000	0.016578	0.000000	0.012931	0.000000	0.004310	0.001658	0.005416	
0.000000	0.033156	0.000000	0.009615	0.000000	0.013097	0.001658	0.011273	
0.000000	0.018568	0.000000	0.011936	0.000000	0.004973	0.002763	0.004642	
0.000000	0.020557	0.000000	0.025199	0.000000	0.009450	0.001105	0.006631	
0.000000	0.019894	0.000000	0.013594	0.000000	0.007626	0.001658	0.004200	
0.000000	0.031167	0.000000	0.011605	0.000000	0.004973	0.000553	0.003647	
0.000000	0.022546	0.000000	0.028515	0.000000	0.009284	0.001105	0.009505	
0.000000	0.015252	0.000000	0.007294	0.000000	0.011107	0.003316	0.008068	
0.000000	0.017241	0.000000	0.016247	0.000000	0.009284	0.002210	0.003426	
0.000000	0.027851	0.000000	0.017905	0.000000	0.010279	0.001105	0.006300	
0.000000	0.033156	0.000000	0.011605	0.000000	0.012434	0.002210	0.005084	
0.000000	0.033820	0.000000	0.018236	0.000000	0.008455	0.000553	0.008068	
0.000000	0.023873	0.000000	0.016578	0.000000	0.006466	0.001658	0.005305	
0.000000	0.019894	0.000000	0.008621	0.000000	0.005802	0.001105	0.005858	
0.000000	0.017905	0.000000	0.009947	0.000000	0.004145	0.000000	0.002431	
0.000000	0.025862	0.000000	0.011936	0.000000	0.012102	0.000553	0.005416	
0.000000	0.029178	0.000000	0.009947	0.000000	0.007626	0.000553	0.008621	
0.000000	0.019231	0.000000	0.010279	0.000000	0.004642	0.001105	0.004863	
0.000000	0.038462	0.000000	0.018236	0.000000	0.010444	0.004421	0.006742	
0.000000	0.021220	0.000000	0.014257	0.000000	0.007792	0.001105	0.003758	
0.000000	0.031830	0.000000	0.008952	0.000000	0.006300	0.001105	0.005195	
0.000000	0.031167	0.000000	0.014589	0.000000	0.003813	0.000553	0.003095	
0.000000	0.024536	0.000000	0.028515	0.000000	0.010776	0.006079	0.015252	
0.000000	0.026525	0.000000	0.012931	0.000000	0.011439	0.001105	0.006300	
0.000000	0.024536	0.000000	0.012931	0.000000	0.005637	0.000000	0.005195	
0.000000	0.023210	0.000000	0.012931	0.000000	0.003979	0.001658	0.006189	
0.000000	0.032493	0.000000	0.009284	0.000000	0.007958	0.002763	0.008068	
