0.481432	0.489390	0.502321	0.491379	0.474635	0.506134	0.498784	0.502210	
0.333554	0.496684	0.508289	0.485411	0.454741	0.495192	0.495027	0.486295	
0.118700	0.401857	0.486406	0.512931	0.388097	0.495192	0.473033	0.501216	
0.049735	0.299072	0.385942	0.490716	0.287633	0.485080	0.384284	0.506521	
0.334881	0.485411	0.492374	0.493037	0.358919	0.505802	0.478227	0.504973	
0.385942	0.483422	0.497679	0.484085	0.412633	0.496519	0.491711	0.492374	
0.119363	0.440318	0.472812	0.485080	0.340517	0.495358	0.421751	0.497458	
0.078249	0.425729	0.466512	0.492374	0.379476	0.490882	0.479775	0.484527	
0.436340	0.487401	0.499337	0.488064	0.476625	0.493203	0.501105	0.507737	
0.121353	0.447613	0.495358	0.491711	0.422745	0.503481	0.483864	0.500111	
0.003316	0.041114	0.126989	0.427056	0.137765	0.388428	0.262268	0.412135	
0.000000	0.026525	0.084549	0.367374	0.089523	0.365385	0.191976	0.353227	
0.003316	0.133289	0.315981	0.480438	0.240882	0.470159	0.367927	0.458002	
0.004642	0.255305	0.336538	0.478780	0.266578	0.459383	0.408709	0.477343	
0.322281	0.463528	0.480438	0.494363	0.422911	0.496850	0.490495	0.498784	
0.021883	0.220822	0.437334	0.476459	0.327420	0.488064	0.448718	0.497347	
0.106101	0.385942	0.463859	0.506300	0.393899	0.499337	0.473475	0.496021	
0.099469	0.399867	0.482759	0.508289	0.416446	0.502487	0.478006	0.505305	
0.194960	0.472149	0.473475	0.488395	0.377155	0.496684	0.492374	0.492595	
0.103448	0.427056	0.501326	0.507294	0.413130	0.497679	0.475022	0.503868	
0.300398	0.493369	0.489721	0.496021	0.459052	0.498342	0.498453	0.506300	
0.261936	0.490053	0.502653	0.494363	0.459549	0.502984	0.488727	0.504421	
0.316313	0.508621	0.506963	0.483422	0.461870	0.503813	0.485743	0.495690	
0.231432	0.464191	0.507626	0.494695	0.373508	0.494695	0.482427	0.494474	
0.062334	0.327586	0.428050	0.513926	0.350133	0.475962	0.469164	0.492595	
0.170424	0.467507	0.483753	0.489721	0.439158	0.493203	0.483753	0.495579	
0.396552	0.513926	0.496353	0.511936	0.450431	0.500829	0.496574	0.496795	
0.362069	0.485411	0.493700	0.511605	0.419761	0.497513	0.486295	0.489832	
0.370027	0.502653	0.508621	0.489058	0.455736	0.494198	0.485522	0.500221	
0.461538	0.484085	0.498674	0.506963	0.456068	0.504476	0.496574	0.508621	
0.217507	0.492706	0.499337	0.503647	0.452420	0.489224	0.489721	0.509836	
0.472149	0.522546	0.506300	0.503647	0.488064	0.492871	0.497569	0.499668	
0.447613	0.537135	0.491711	0.494695	0.472977	0.503979	0.483974	0.494363	
0.125995	0.432361	0.474801	0.500663	0.360577	0.503647	0.472370	0.500663	
0.080239	0.395225	0.460544	0.499337	0.352951	0.482759	0.462423	0.495690	
0.465517	0.460212	0.510279	0.502653	0.485908	0.500000	0.498453	0.494142	
0.258621	0.496684	0.485743	0.509284	0.433355	0.494861	0.487179	0.497237	
0.125995	0.465517	0.488727	0.502321	0.404675	0.490053	0.474691	0.501216	
0.441645	0.479443	0.506300	0.497679	0.487732	0.499005	0.491158	0.497458	
0.455570	0.517241	0.488064	0.499668	0.486240	0.496187	0.501768	0.505747	
0.268568	0.460875	0.490716	0.501326	0.428714	0.487732	0.484306	0.504752	
0.386605	0.478117	0.505637	0.499337	0.480106	0.492042	0.505968	0.499668	
0.072281	0.363395	0.464854	0.512599	0.337036	0.496353	0.463196	0.500221	
0.449602	0.507958	0.492042	0.483090	0.480438	0.490550	0.497790	0.504863	
0.092838	0.432361	0.470822	0.510610	0.337367	0.490219	0.455570	0.494916	
0.234085	0.505305	0.498342	0.499668	0.439489	0.497845	0.486295	0.510721	
0.190318	0.464191	0.494695	0.506963	0.376326	0.496684	0.479553	0.502210	
0.057029	0.384615	0.449934	0.506300	0.313163	0.494198	0.411804	0.473696	
0.198939	0.501989	0.492374	0.493369	0.411141	0.501492	0.470933	0.501879	
0.232095	0.469496	0.503647	0.500000	0.392573	0.492706	0.476569	0.498121	
0.026525	0.348806	0.417440	0.497347	0.265915	0.466346	0.385057	0.489279	
0.087533	0.427719	0.491379	0.498011	0.387931	0.506300	0.479332	0.501879	
0.082228	0.332891	0.450265	0.510942	0.375166	0.498342	0.459107	0.494695	
0.080902	0.437003	0.457228	0.503316	0.373508	0.501326	0.470822	0.500774	
0.146552	0.476127	0.483422	0.510279	0.376989	0.494032	0.483974	0.496684	
0.315650	0.525199	0.500995	0.502984	0.442473	0.492042	0.495469	0.501547	
0.466844	0.488727	0.502321	0.502653	0.456897	0.497679	0.496905	0.497237	
