0.340186	0.484748	0.491379	0.504310	0.446784	0.492871	0.493590	0.498563	
0.488064	0.519894	0.514257	0.500995	0.498840	0.499337	0.506521	0.495800	
0.477454	0.487401	0.497347	0.483422	0.465517	0.504973	0.505747	0.495027	
0.484748	0.482095	0.496353	0.479111	0.495192	0.501824	0.490937	0.506742	
0.494695	0.497347	0.486737	0.502653	0.491048	0.492042	0.496242	0.489832	
0.503316	0.515252	0.502321	0.491048	0.476790	0.492374	0.504973	0.500442	
0.516578	0.511273	0.502653	0.507626	0.488064	0.503813	0.497126	0.499668	
0.505968	0.494032	0.508289	0.496684	0.473475	0.497182	0.492374	0.496132	
0.465517	0.481432	0.499005	0.507294	0.458223	0.503150	0.496905	0.493921	
0.477454	0.480106	0.487401	0.508289	0.480935	0.497016	0.500884	0.499116	
0.504642	0.503316	0.494695	0.516247	0.484748	0.504642	0.502874	0.500332	
0.486737	0.503316	0.499005	0.481432	0.492374	0.494695	0.500111	0.499116	
0.492706	0.492042	0.511273	0.502984	0.491545	0.502487	0.504642	0.497679	
0.499337	0.511936	0.501326	0.492042	0.500332	0.491711	0.494474	0.494032	
0.488727	0.524536	0.499005	0.505968	0.486572	0.500497	0.500332	0.498674	
0.487401	0.509284	0.500000	0.519231	0.472646	0.496850	0.502431	0.501547	
0.507294	0.499337	0.497016	0.485411	0.473641	0.499668	0.494695	0.494916	
0.482759	0.507294	0.500332	0.492374	0.502487	0.506300	0.502431	0.501437	
0.481432	0.499337	0.501658	0.503316	0.477619	0.506466	0.502210	0.496353	
0.482095	0.523210	0.505305	0.503647	0.488561	0.499005	0.492042	0.503758	
0.519231	0.488064	0.512268	0.502653	0.504145	0.500829	0.492153	0.493037	
0.504642	0.485411	0.496684	0.492374	0.471485	0.500995	0.500442	0.499889	
0.494032	0.504642	0.502653	0.487401	0.494032	0.501824	0.496353	0.500332	
0.477454	0.494032	0.498674	0.478448	0.457394	0.505637	0.498674	0.497016	
0.525862	0.494032	0.504310	0.507626	0.500166	0.487898	0.507515	0.507073	
0.476127	0.500663	0.485080	0.516247	0.501326	0.490716	0.493369	0.494253	
0.492042	0.490053	0.494695	0.498342	0.475962	0.496187	0.491269	0.496795	
0.466180	0.482759	0.510610	0.515252	0.506963	0.506134	0.503205	0.491932	
0.503316	0.476790	0.512268	0.486737	0.499503	0.495192	0.492595	0.491158	
0.515252	0.493369	0.506631	0.498674	0.488561	0.494695	0.500663	0.502100	
0.505305	0.504642	0.502984	0.519562	0.502155	0.490882	0.514810	0.502321	
