0.305040	0.461538	0.496353	0.489058	0.414622	0.493534	0.496684	0.499005	
0.299072	0.493369	0.501658	0.497016	0.446618	0.502321	0.482648	0.497679	
0.373342	0.496684	0.506631	0.509615	0.471817	0.502155	0.498563	0.496684	
0.035809	0.171088	0.441313	0.479111	0.351293	0.497016	0.450928	0.505416	
0.229443	0.501326	0.497347	0.517573	0.450431	0.505471	0.490495	0.511494	
0.000000	0.120690	0.418435	0.496353	0.326426	0.483588	0.460986	0.493479	
0.003316	0.051061	0.329244	0.498342	0.269562	0.486737	0.380195	0.484637	
0.361406	0.487401	0.489721	0.491048	0.437832	0.499337	0.492042	0.497126	
0.185013	0.497347	0.466844	0.489058	0.393568	0.485743	0.473696	0.504531	
0.450928	0.517905	0.486737	0.494695	0.470656	0.504310	0.500995	0.495358	
0.000000	0.085544	0.196286	0.460875	0.151028	0.404012	0.244032	0.454023	
0.000000	0.110080	0.260279	0.485743	0.236240	0.451094	0.341401	0.471264	
0.345491	0.499337	0.498011	0.503979	0.490550	0.491545	0.506742	0.498895	
0.003316	0.122679	0.367042	0.509947	0.279344	0.466512	0.401194	0.485080	
0.147215	0.444960	0.490716	0.490385	0.363893	0.500995	0.492706	0.502210	
0.226790	0.484085	0.490716	0.506631	0.444629	0.506631	0.492927	0.498453	
0.235411	0.475464	0.505637	0.503647	0.468501	0.502155	0.495027	0.508289	
0.207560	0.483422	0.480106	0.494363	0.419430	0.495027	0.475243	0.494253	
0.311671	0.498674	0.486737	0.499668	0.409980	0.492374	0.491711	0.502100	
0.378647	0.501989	0.503979	0.501658	0.482593	0.502818	0.491600	0.497458	
0.449602	0.497347	0.496684	0.508289	0.472646	0.504808	0.495800	0.503205	
0.417109	0.509947	0.497679	0.487069	0.485245	0.499503	0.497347	0.500995	
0.003316	0.234748	0.409483	0.502653	0.308521	0.484748	0.398983	0.489721	
0.110080	0.408488	0.479111	0.500995	0.391412	0.500000	0.476790	0.498563	
0.145225	0.474138	0.493369	0.487401	0.448773	0.503813	0.492816	0.495027	
0.391247	0.509947	0.514589	0.504310	0.468004	0.509615	0.491269	0.504863	
0.244695	0.480106	0.506963	0.493037	0.459383	0.495027	0.494142	0.497347	
0.482759	0.499337	0.491379	0.492374	0.471485	0.501989	0.501437	0.508400	
0.498674	0.500000	0.494695	0.507626	0.498508	0.511273	0.499337	0.494474	
0.114721	0.409151	0.483090	0.500000	0.379642	0.489224	0.488506	0.500221	
0.130637	0.501989	0.501326	0.500000	0.432858	0.499005	0.486516	0.498453	
0.084218	0.497347	0.508621	0.494032	0.439158	0.503150	0.490385	0.493811	
0.485411	0.494032	0.507958	0.506631	0.493866	0.492871	0.493369	0.495248	
0.243369	0.476127	0.498342	0.506631	0.411969	0.511605	0.490053	0.489279	
0.467507	0.521883	0.505637	0.501326	0.485411	0.501989	0.494474	0.503868	
0.457560	0.494032	0.489721	0.503647	0.506963	0.501160	0.501105	0.500221	
0.291777	0.500000	0.481101	0.514257	0.432692	0.494032	0.486627	0.503316	
0.271220	0.472812	0.480438	0.492042	0.429211	0.491214	0.497790	0.501989	
0.332228	0.507958	0.506631	0.495027	0.474635	0.499668	0.497679	0.500442	
0.446286	0.519231	0.520889	0.514589	0.489887	0.495690	0.500995	0.497126	
