22.078076	22.184127	22.934703	29.112648	
23.732080	23.805027	24.339946	30.532784	
24.114198	24.181083	24.674863	30.870609	
25.063907	25.117795	25.521527	31.723719	
24.464457	24.526223	24.984844	31.183094	
19.334302	19.530192	20.801496	26.945758	
23.663285	23.737380	24.280027	30.472321	
26.591392	26.629423	26.919669	33.130142	
24.034062	24.102175	24.604337	30.799489	
26.443005	26.482347	26.782136	32.991906	
28.157439	28.184017	28.389671	34.606434	
Inf	28.856937	29.033876	35.252797	
Inf	29.376595	29.534064	35.754457	
Inf	29.491188	29.644654	35.865349	
28.005014	28.032537	28.245252	34.461486	
28.270128	28.296029	28.496608	34.713752	
28.382459	28.407702	28.603343	34.820857	
27.607326	27.637472	27.869724	34.084499	
Inf	29.591052	29.741111	35.962064	
22.749896	22.841021	23.496176	29.680638	
Inf	30.158802	30.290848	36.513168	
27.268695	27.301269	27.551500	33.764936	
Inf	29.952562	30.090892	36.312735	
22.117514	22.222625	22.967283	29.145630	
23.872742	23.943397	24.462825	30.656755	
23.252504	23.333831	23.924745	30.113659	
22.547033	22.642433	23.325215	29.507779	
22.334357	22.434451	23.147286	29.327796	
22.868757	22.957465	23.596893	29.782441	
22.336598	22.436640	23.149154	29.329685	
22.005367	22.113170	22.874763	29.051963	
21.480596	21.601914	22.447215	28.618801	
23.748274	23.820953	24.354068	30.547033	
23.527356	23.603771	24.161982	30.353183	
24.006401	24.074943	24.580028	30.774973	
23.874791	23.945413	24.464618	30.658564	
21.344624	21.469705	22.337929	28.507993	
23.366797	23.446044	24.023157	30.213034	
24.141138	24.207614	24.698605	30.894550	
22.965721	23.052504	23.679352	29.865770	
21.606961	21.724880	22.549339	28.722316	
23.824141	23.895580	24.420313	30.613869	
21.923477	22.033287	22.807455	28.983807	
22.399007	22.497650	23.201230	29.382371	
22.434846	22.532694	23.231189	29.412677	
21.733291	21.847906	22.651967	28.826308	
23.879989	23.950528	24.469168	30.663154	
23.518978	23.595538	24.154722	30.345855	
23.336321	23.416117	23.996882	30.186504	
22.649410	22.742628	23.411342	29.594872	
22.977016	23.063577	23.688974	29.875492	
21.523404	21.643560	22.481751	28.653811	
22.950397	23.037482	23.666303	29.852584	
22.908566	22.996479	23.630715	29.816622	
21.515048	21.635430	22.475005	28.646973	
21.385379	21.509320	22.370618	28.541142	
22.457592	22.554939	23.250222	29.431930	
21.113264	21.245011	22.153443	28.320851	
22.546337	22.641752	23.324630	29.507188	
22.282545	22.383816	23.104146	29.284145	
22.480586	22.577429	23.269479	29.451409	
23.475998	23.553308	24.117504	30.308285	
21.417724	21.540768	22.396603	28.567489	
21.484225	21.605444	22.450140	28.621767	
23.200756	23.283042	23.880301	30.068773	
22.119568	22.224631	22.968982	29.147349	
23.078068	23.162672	23.775217	29.962627	
23.305692	23.386044	23.970499	30.159864	
21.610556	21.728380	22.552252	28.725268	
21.534262	21.654125	22.490520	28.662700	
23.086007	23.170459	23.782005	29.969483	
23.233675	23.315349	23.908565	30.097319	
22.611720	22.705736	23.379599	29.562775	
21.663815	21.780236	22.595461	28.769055	
21.614808	21.732520	22.555699	28.728761	
21.096958	21.229188	22.140511	28.307729	
22.809854	22.899752	23.546931	29.731944	
21.896389	22.006871	22.785238	28.961306	
21.017598	21.152203	22.077708	28.243995	
21.851034	21.962651	22.748091	28.923683	
21.819874	21.932276	22.722608	28.897872	
22.836156	22.925520	23.569229	29.754481	
21.218941	21.347602	22.237478	28.406110	
22.107851	22.213192	22.959296	29.137544	
22.677880	22.770500	23.435348	29.619143	
21.674811	21.790944	22.604394	28.778107	
23.641630	23.716089	24.261189	30.453311	
22.956089	23.043061	23.671149	29.857481	
23.755199	23.827764	24.360109	30.553128	
22.677436	22.770066	23.434974	29.618765	
22.283845	22.385086	23.105227	29.285239	
23.485344	23.562490	24.125593	30.316451	
23.504148	23.580966	24.141875	30.332886	
22.402227	22.500799	23.203921	29.385093	
21.805272	21.918045	22.710678	28.885787	
23.321636	23.401699	23.984230	30.173729	
22.665848	22.758721	23.425200	29.608883	
21.654446	21.771112	22.587853	28.761346	
22.360860	22.460356	23.169385	29.350154	
23.060584	23.145523	23.760275	29.947531	
22.476990	22.573912	23.266467	29.448361	
23.377961	23.457008	24.032788	30.222759	
22.955160	23.042150	23.670358	29.856681	
21.630867	21.748154	22.568720	28.741956	
22.792247	22.882504	23.532016	29.716867	
21.735407	21.849967	22.653691	28.828055	
23.374919	23.454020	24.030163	30.220109	
21.665459	21.781837	22.596797	28.770408	
21.918730	22.028658	22.803560	28.979862	
21.564956	21.683994	22.515332	28.687850	
22.711632	22.803549	23.463838	29.647947	
22.641960	22.735336	23.405065	29.588525	
23.119435	23.203250	23.810603	29.998373	
21.499676	21.620475	22.462600	28.634398	
23.739611	23.812434	24.346513	30.539410	
22.774650	22.865266	23.517117	29.701807	
21.957781	22.066746	22.835624	29.012333	
22.204223	22.307299	23.039087	29.218307	
23.055258	23.140300	23.755725	29.942935	
21.710956	21.826148	22.633785	28.807887	
21.334873	21.460228	22.330116	28.500070	
21.365115	21.489621	22.354358	28.524653	
20.964462	21.100679	22.035783	28.201440	
21.447593	21.569814	22.420630	28.591850	
21.588386	21.706799	22.534294	28.707068	
23.061980	23.146892	23.761468	29.948736	
22.927987	23.015514	23.647232	29.833312	
22.745374	22.836592	23.492351	29.676772	
22.160526	22.264623	23.002873	29.181654	
22.345411	22.445255	23.156501	29.337118	
20.998959	21.134127	22.062990	28.229057	
23.121138	23.204921	23.812061	29.999846	
23.130529	23.214134	23.820101	30.007968	
22.681023	22.773578	23.438000	29.621824	
23.759489	23.831983	24.363852	30.556905	
21.395010	21.518683	22.378353	28.548984	
21.813158	21.925731	22.717121	28.892313	
23.778120	23.850309	24.380112	30.573310	
21.209869	21.338792	22.230248	28.398776	
21.643187	21.760150	22.578715	28.752085	
22.815895	22.905670	23.552051	29.737118	
22.951296	23.038362	23.667068	29.853357	
22.799980	22.890079	23.538566	29.723488	
22.065975	22.172315	22.924715	29.102537	
22.311097	22.411717	23.127908	29.308188	
23.271391	23.352370	23.940983	30.130058	
24.172105	24.238115	24.725918	30.922089	
22.447594	22.545161	23.241854	29.423466	
23.496168	23.573126	24.134965	30.325911	
22.429431	22.527399	23.226658	29.408094	
21.470286	21.591885	22.438906	28.610378	
21.632992	21.750223	22.570443	28.743703	
23.133398	23.216949	23.822558	30.010449	
22.275588	22.377018	23.098359	29.278290	
23.583308	23.658759	24.210516	30.402170	
21.975801	22.084325	22.850437	29.027332	
22.754647	22.845674	23.500194	29.684700	
21.811960	21.924563	22.716141	28.891321	
21.426658	21.549455	22.403787	28.574773	
21.767624	21.881357	22.679950	28.854658	
21.692807	21.808470	22.619021	28.792928	
22.577778	22.672518	23.351048	29.533903	
22.792701	22.882948	23.532400	29.717256	
21.293998	21.420509	22.297401	28.466891	
22.357743	22.457310	23.166785	29.347524	
20.679450	20.824643	21.812652	27.974860	
21.156617	21.287090	22.187870	28.355782	
21.967367	22.076096	22.843503	29.020310	
22.020805	22.128233	22.887476	29.064835	
21.298572	21.424953	22.301059	28.470601	
21.921308	22.031172	22.805675	28.982004	
21.742258	21.856642	22.659272	28.833710	
22.101055	22.206558	22.953680	29.131859	
20.937532	21.074573	22.014574	28.179910	
21.828181	21.940374	22.728953	28.904299	
21.236119	21.364285	22.251175	28.420004	
22.242663	22.344850	23.070994	29.250598	
22.057829	22.164364	22.917994	29.095733	
22.936453	23.023812	23.654434	29.840591	
20.962036	21.098327	22.033871	28.199500	
22.221878	22.324544	23.053736	29.233132	
20.019202	20.187450	21.307456	27.461196	
22.170563	22.274425	23.011186	29.190068	
19.855851	20.030328	21.185024	27.336567	
22.069453	22.175710	22.927585	29.105442	
22.224256	22.326867	23.055710	29.235130	
21.137549	21.268581	22.172719	28.340411	
21.406251	21.529613	22.387383	28.558141	
20.980386	21.116118	22.048337	28.214184	
21.099336	21.231496	22.142396	28.309642	
22.187363	22.290832	23.025107	29.204158	
21.115900	21.247570	22.155534	28.322973	
20.543775	20.693441	21.707485	27.868007	
22.479924	22.576781	23.268925	29.450847	
21.092568	21.224929	22.137031	28.304198	
20.778618	20.920625	21.889952	28.053375	
20.777915	20.919944	21.889403	28.052817	
22.761570	22.852455	23.506050	29.690620	
22.698801	22.790985	23.453003	29.636993	
22.213884	22.316736	23.047102	29.226419	
21.306381	21.432541	22.307305	28.476936	
21.621188	21.738730	22.558358	28.731456	
22.577956	22.672692	23.351197	29.534055	
20.796334	20.937778	21.903800	28.067437	
23.273304	23.354248	23.942629	30.131720	
21.364412	21.488938	22.353793	28.524081	
20.655037	20.801026	21.793678	27.955585	
21.597673	21.715839	22.541815	28.714690	
22.617777	22.711665	23.384698	29.567931	
21.598815	21.716950	22.542740	28.715627	
22.431574	22.529494	23.228452	29.409909	
20.659920	20.805749	21.797471	27.959438	
20.972429	21.108403	22.042063	28.207815	
20.853129	20.992786	21.948267	28.112592	
22.217751	22.320513	23.050311	29.229666	
22.749143	22.840284	23.495539	29.679994	
22.809270	22.899179	23.546436	29.731443	
21.042147	21.176012	22.097111	28.263687	
21.349762	21.474698	22.342046	28.512168	
21.611981	21.729768	22.553408	28.726439	
21.168999	21.299110	22.197683	28.365738	
20.629304	20.776135	21.773702	27.935290	
21.061014	21.194315	22.112038	28.278836	
22.658079	22.751115	23.418650	29.602260	
20.707200	20.851494	21.834246	27.996795	
22.833997	22.923405	23.567398	29.752630	
22.594319	22.688705	23.364957	29.547969	
21.586532	21.704994	22.532793	28.705547	
21.130599	21.261836	22.167200	28.334811	
20.604599	20.752244	21.754547	27.915829	
21.683285	21.799197	22.611281	28.785085	
21.908489	22.018671	22.795159	28.971355	
21.150906	21.281546	22.183330	28.351177	
22.415116	22.513401	23.214691	29.395989	
21.285567	21.412318	22.290660	28.460054	
22.831970	22.921419	23.565679	29.750893	
22.129320	22.234152	22.977046	29.155512	
20.526336	20.676586	21.693898	27.854200	
21.504834	21.625492	22.466762	28.638617	
20.728908	20.872503	21.851159	28.013974	
21.815239	21.927759	22.718808	28.894023	
20.334183	20.491021	21.546384	27.704247	
21.889209	21.999870	22.779347	28.955341	
20.279045	20.437825	21.504278	27.661431	
21.872898	21.983967	22.765990	28.941812	
21.865757	21.977005	22.760142	28.935890	
19.724290	19.903946	21.087302	27.237047	
20.595647	20.743587	21.747610	27.908780	
21.580699	21.699317	22.528071	28.700761	
20.994395	21.129702	22.059389	28.225401	
21.460917	21.582772	22.431359	28.602727	
19.781387	19.958777	21.129653	27.280182	
20.897118	21.035406	21.982794	28.147648	
20.377711	20.533033	21.579702	27.738123	
20.015609	20.183992	21.304751	27.458444	
21.220253	21.348876	22.238523	28.407170	
19.598386	19.783136	20.994331	27.142330	
19.664472	19.846530	21.043065	27.191984	
19.780266	19.957700	21.128819	27.279333	
21.578667	21.697339	22.526426	28.699094	
20.030256	20.198090	21.315774	27.469662	
19.988174	20.157589	21.284130	27.437457	
19.353757	19.548805	20.815706	26.960249	
19.378625	19.572602	20.833753	26.978651	
19.578039	19.763624	20.979424	27.127140	
18.912672	19.127701	20.499891	26.637981	
19.611020	19.795252	21.003609	27.151784	
20.664805	20.810475	21.801267	27.963294	
18.857427	19.075092	20.460918	26.598180	
20.044830	20.212120	21.326586	27.480665	
19.531162	19.718688	20.945022	27.092081	
19.487035	19.676406	20.912593	27.059027	
19.974486	20.144417	21.273852	27.426995	
18.930011	19.144218	20.512153	26.650502	
19.393288	19.586635	20.844374	26.989481	
20.310086	20.467770	21.527966	27.685519	
20.399521	20.554088	21.596425	27.755125	
19.168847	19.372044	20.682283	26.824154	
20.252770	20.412483	21.484259	27.641071	
18.870432	19.087473	20.470083	26.607541	
20.345558	20.501999	21.555084	27.713093	
20.577010	20.725568	21.733183	27.894121	
20.214037	20.375136	21.454792	27.611101	
19.581965	19.767389	20.982309	27.130080	
18.866938	19.084147	20.467605	26.605009	
20.613911	20.761248	21.761763	27.923161	
19.551071	19.737771	20.959628	27.106967	
20.967364	21.103493	22.038070	28.203762	
20.132745	20.296791	21.393138	27.548382	
20.187790	20.349834	21.434854	27.590820	
20.511221	20.661979	21.682353	27.842467	
20.731456	20.874970	21.853145	28.015992	
19.607622	19.791993	21.001171	27.149300	
19.682059	19.863408	21.056063	27.205225	
20.310621	20.468286	21.528378	27.685938	
20.538498	20.688340	21.703172	27.863624	
20.944466	21.081295	22.020033	28.185452	
21.039367	21.173316	22.094913	28.261456	
19.716767	19.896723	21.081731	27.231373	
20.645163	20.791474	21.786010	27.947795	
21.080714	21.213427	22.127638	28.294666	
20.850295	20.990041	21.946049	28.110339	
20.302435	20.460388	21.522126	27.679580	
19.913406	20.085663	21.228074	27.380397	
19.976445	20.146302	21.275303	27.428472	
20.646093	20.792373	21.786732	27.948528	
20.645105	20.791418	21.785965	27.947749	
20.631778	20.778528	21.775621	27.937240	
21.773074	21.886667	22.684395	28.859162	
20.720931	20.864783	21.844940	28.007658	
20.926096	21.063489	22.005575	28.170775	
20.878450	21.017318	21.968134	28.132764	
19.002127	19.212950	20.563276	26.702697	
20.823926	20.964499	21.925389	28.089361	
21.550105	21.669541	22.503323	28.675678	
20.797691	20.939093	21.904861	28.068515	
21.094989	21.227277	22.138937	28.306132	
21.568287	21.687236	22.518026	28.690579	
20.176283	20.338744	21.426127	27.581942	
20.128394	20.292599	21.389845	27.545032	
19.976068	20.145940	21.275039	27.428203	
21.310562	21.436604	22.310649	28.480327	
19.971527	20.141570	21.271630	27.424734	
21.451434	21.573549	22.423723	28.594985	
20.740005	20.883244	21.859811	28.022762	
20.553346	20.702692	21.714881	27.875524	
20.576168	20.724754	21.732531	27.893459	
21.398205	21.521789	22.380919	28.551586	
21.567104	21.686085	22.517070	28.689611	
20.859951	20.999395	21.953620	28.118027	
20.163401	20.326329	21.416358	27.572005	
20.230619	20.391123	21.467400	27.623924	
21.165747	21.295953	22.195121	28.363139	
21.271750	21.398895	22.279619	28.448855	
21.301931	21.428217	22.303745	28.473326	
20.436882	20.590165	21.625111	27.784285	
20.740954	20.884163	21.860548	28.023511	
20.417711	20.571652	21.610360	27.769291	
